symbol,HEK293T_HS_rep1,HEK293T_HS_rep2,HEK293T_CTRL_rep1,HEK293T_CTRL_rep2,U2OS_ERR468934,U2OS_ERR468935,U2OS_ERR468936,U2OS_ERR468937,U2OS_ERR468932,U2OS_ERR468933
GPATCH11,15.110006044002416,24.51001593151036,22.169970070540405,22.169970070540405,33.490781684668484,34.68463538698508,32.75578514934591,20.98222949245968,25.120962403949594,22.91526725955108
GPATCH11P1,0.0,0.0700000455000295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPATCH2,5.490002196000879,10.46000679900442,12.509983111522798,12.509983111522798,18.665528992255236,19.1852342876239,21.382248639156355,14.588502908920464,16.717187211261418,15.74260230432574
GPATCH2L,7.3400029360011745,10.730006974504532,19.449973742535445,19.449973742535445,34.383869196259646,26.651409207438128,33.119738317671974,21.7927018762886,24.94023605571974,22.72896427370107
GPATCH3,7.310002924001169,8.340005421003523,11.54998440752105,11.54998440752105,13.753547678503857,15.026858382917242,13.375278935982912,4.322519380420878,4.698885053976183,5.30963509672525
GPATCH4,106.7900427160171,137.59008943355815,144.83980446626396,144.83980446626396,92.97040995663971,117.47411930796308,88.62259648739699,85.82002019877285,91.17644268196094,86.25828244855406
GPATCH8,42.03001681200673,50.06003253902115,42.33994284107717,42.33994284107717,69.4822084017922,53.77536113132019,70.24296148693067,58.71422158405026,59.18787904527692,58.96489502152778
GPBAR1,0.0900000360000144,0.180000117000076,0.3699995005006742,0.3699995005006742,0.1786175023182319,0.1890170865775753,0.1819765841630328,1.3507873063815246,2.620532049332871,1.863029858500088
GPBP1,22.56000902400361,41.91002724151771,69.07990674212589,69.07990674212589,80.46718479436348,76.36290297734044,83.89120529915813,141.47245722169166,159.03918644227082,158.9164469300575
GPBP1L1,38.090015236006096,51.57003352052179,53.95992715409834,53.95992715409834,127.80082290869493,113.59926903312278,107.91211440867846,97.88705346911448,97.68259121823566,107.40367134253006
GPC1,27.74001109600444,22.070014345509325,17.45997642903182,17.45997642903182,423.1448629918914,409.032975353873,459.9458164720655,434.4131977322983,450.0989702664494,449.4559533631461
GPC1-AS1,0.1900000760000304,0.2400001560001013,0.4599993790008383,0.4599993790008383,0.2679262534773478,0.0945085432887876,0.2729648762445492,0.4502624354605081,0.3614526964597063,0.0
GPC2,4.040001616000646,4.560002964001927,2.9699959905054127,2.9699959905054127,8.216405106638668,9.545362872167557,10.64563017353742,5.853411660986606,5.421790446895596,6.054847040125285
GPC3,31.190012476004995,28.640018616012103,53.87992726209819,53.87992726209819,1.5182487697049711,3.0242733852412056,1.7287775495488118,2.6115221256709478,2.5301688752179445,2.421938816050114
GPC4,19.67000786800315,20.250013162508555,18.459975079033644,18.459975079033644,56.88967448835686,56.89414305985018,55.68483475388805,55.2922270745504,48.79611402206036,57.008713670102686
GPC5,1.7700007080002833,1.2700008255005366,1.3999981100025514,1.3999981100025514,3.215115041728174,2.4572221255084794,3.54854339117914,1.981154716026236,2.710895223447798,2.421938816050114
GPC5-AS1,0.1700000680000272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC5-IT1,0.0,0.0800000520000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC6,5.0100020040008015,7.900005135003338,8.139989011014835,8.139989011014835,74.39418971554359,63.32072400348775,70.69790294733825,65.9184205514184,62.079500616954576,67.53483237062818
GPC6-AS1,0.0,0.0700000455000295,0.4199994330007654,0.4199994330007654,0.0,0.0,0.0909882920815164,0.1801049741842032,0.0,0.0
GPC6-AS2,0.0,0.0,0.1299998245002369,0.1299998245002369,0.0,0.0,0.0,0.0,0.0,0.0
GPCPD1,2.910001164000466,3.5200022880014874,8.419988633015345,8.419988633015345,7.50193509736574,6.426580943637562,6.824121906113732,5.313096738433996,6.325422188044861,5.402786589650254
GPCPD1P1,0.0,0.0,0.0,0.0,0.0,0.0945085432887876,0.0,0.0900524870921016,0.0,0.0
GPD1,0.1600000640000256,0.4400002860001859,0.5299992845009659,0.5299992845009659,0.2679262534773478,0.6615598030215137,0.454941460407582,1.1706823321973212,0.7229053929194127,0.6520604504750307
GPD1L,10.470004188001676,11.460007449004843,18.359975214033454,18.359975214033454,11.69944640184419,8.50576889599089,9.462782376477708,11.796875809065314,11.656849460825532,10.526118700525496
GPD2,10.010004004001605,12.83000833950542,16.84997725253071,16.84997725253071,81.80681606175021,64.4548265229532,78.88684923467473,72.94251454460233,72.29053929194127,69.21155924327826
GPER1,1.5600006240002495,1.2300007995005198,2.399996760004373,2.399996760004373,16.879353969072916,15.782926729227542,15.19504477761324,11.166508399420604,12.289391679630018,11.830239601475558
GPHA2,0.1600000640000256,0.3500002275001478,0.3299995545006014,0.3299995545006014,0.0,0.0,0.0,0.0,0.0,0.0
GPHB5,0.0,0.0,0.0,0.0,0.1786175023182319,0.0,0.0,0.0900524870921016,0.0903631741149265,0.2794544787750131
GPHN,37.020014808005925,41.30002684501745,29.089960728553013,29.089960728553013,54.03179445126516,48.86091688030323,50.316525521078574,23.323594156854323,23.042609399306283,21.61114635860101
GPI,236.68009467203788,205.6101336465869,328.4995565255987,328.4995565255987,357.2350046364638,363.57436603196624,358.58485909325617,424.5074241521671,429.7672560905909,444.3326212522709
GPKOW,41.34001653600662,38.52002503801628,20.599972190037544,20.599972190037544,42.77889180521655,51.31813900581171,47.1319352982255,39.44298934634052,35.24163790482137,38.93732404265183
GPLD1,1.6200006480002591,1.290000838500545,1.8599974890033897,1.8599974890033897,2.500645032455247,1.417628149331815,2.183719009956394,2.701574612763049,2.078353004643312,3.167150759450149
GPM6A,7.410002964001186,8.250005362503485,5.739992251010461,5.739992251010461,1.1610137650685075,0.1890170865775753,0.7279063366521312,0.4502624354605081,0.7229053929194127,1.0246664221750483
GPM6A-DT,0.0,0.0400000260000169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPM6B,5.720002288000915,7.210004686503046,10.489985838519118,10.489985838519118,3.1258062905690585,2.079187952353329,1.7287775495488118,1.6209447676578297,1.5361739599537525,1.676726872650079
GPN1,19.3600077440031,20.8300135395088,34.35995361406261,34.35995361406261,84.21815234304634,89.78311612434828,75.61127071974015,87.44096496643068,93.52588520894902,97.06385562785457
GPN2,55.66002226400891,49.81003237652104,38.33994824106987,38.33994824106987,46.08331559810383,45.36410077861808,46.0400757932473,40.52361919144573,41.1152442222916,41.825020323326974
GPN2-AS1,4.700001880000752,4.720003068001994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPN3,8.110003244001296,9.18000596700388,24.659966709044937,24.659966709044937,16.432810213277335,20.03581117722299,18.47062329254783,17.200025034591413,15.181013251307668,14.43848140337568
GPNMB,1.1300004520001807,0.8800005720003719,0.4699993655008564,0.4699993655008564,20.808939020074018,24.572221255084795,18.925564752955413,19.36128472480185,20.060624653513702,22.35635830200105
GPR101,0.0400000160000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0900524870921016,0.0,0.0
GPR107,13.50000540000216,13.40000871000566,20.66997209553767,20.66997209553767,85.0219311034784,70.5978818367244,85.3470179724624,91.40327439848316,89.09808967731762,93.2446444179294
GPR108,47.58001903200761,50.31003270152126,31.159957934056788,31.159957934056788,27.95363911280329,31.565853458455084,27.66044079278099,32.9592102757092,32.530742681373574,32.78932550960155
GPR119,0.0,0.0,0.0,0.0,0.0,0.0945085432887876,0.0909882920815164,0.0900524870921016,0.0,0.0
GPR12,0.0400000160000064,0.1000000650000422,0.0299999595000546,0.0299999595000546,0.9823962627502756,0.567051259732726,1.2738360891412297,0.7204198967368131,1.355447611723899,1.5835753797250745
GPR132,0.1600000640000256,0.090000058500038,0.1499997975002733,0.1499997975002733,0.1786175023182319,0.1890170865775753,0.0,0.3602099483684065,0.2710895223447798,0.0931514929250044
GPR135,0.9700003880001552,2.4300015795010266,3.899994735007108,3.899994735007108,4.286820055637565,4.158375904706658,6.0962155694616,2.701574612763049,4.066342835171697,2.887696280675136
GPR137,69.24002769601107,63.32004115802676,45.699938305083286,45.699938305083286,74.75142472018005,80.71029596862468,73.7915048781098,82.2179207150888,79.70031956936526,84.674707068829
GPR137B,9.480003792001517,12.730008274505378,13.069982355523818,13.069982355523818,16.790045217913796,17.295063421848145,17.01481061924357,17.56023498295982,21.144982742892825,17.41932917697582
GPR137C,1.6900006760002704,3.020001963001276,3.6099951265065786,3.6099951265065786,20.451704015437556,16.34997798896027,18.652599876710863,16.299500163670395,15.90391864422708,18.537147092075877
GPR141,0.150000060000024,0.0,0.0,0.0,0.1786175023182319,0.0,0.0,0.0900524870921016,0.0,0.0
